label,grid_L,domain_length,seed_set,seed,temperature,delta_t,steps,dt,dx,kappa,spinodal_margin,status,mass_drift_abs,order_parameter,max_abs_c,axis_default_threshold,axis_default_crossed,axis_default_xi_proxy,axis_default_xi_over_L,axis_default_pass,axis_lower_threshold,axis_lower_crossed,axis_lower_xi_proxy,axis_lower_xi_over_L,axis_lower_pass,structure_factor_xi_proxy,structure_factor_xi_over_L,structure_factor_total_power,structure_factor_mean_k2,structure_factor_rms_k,structure_factor_valid,structure_factor_pass
L20_wave25_fresh_seed_set_seed21001,20,20.0,wave25_fresh_seed_set,21001,0.9,0.09999999999999998,4000,0.05,1.0,0.1,0.09013039559891062,OK,1.2756316185649763e-17,0.07609317060500764,0.23084276746616378,0.36787944117144233,True,3.0651945759699597,0.15325972879849797,False,0.3,True,3.3037119621724647,0.16518559810862324,False,8.666393470446817,0.43331967352234085,527819.6703026076,0.5256333725591708,0.7250057741557447,True,True
L20_wave25_fresh_seed_set_seed21002,20,20.0,wave25_fresh_seed_set,21002,0.9,0.09999999999999998,4000,0.05,1.0,0.1,0.09013039559891062,OK,1.2636376320318554e-16,0.07653204932033343,0.21743711660753218,0.36787944117144233,True,3.0584677151785287,0.15292338575892644,False,0.3,True,3.2918450181124697,0.1645922509056235,False,8.68441128805274,0.434220564402637,541280.117658291,0.5234545394122276,0.7235015821767272,True,True
L20_wave25_fresh_seed_set_seed21003,20,20.0,wave25_fresh_seed_set,21003,0.9,0.09999999999999998,4000,0.05,1.0,0.1,0.09013039559891062,OK,7.94178091345632e-18,0.06814883648555972,0.19879192780890176,0.36787944117144233,True,3.0744804250344697,0.1537240212517235,False,0.3,True,3.3131148147806275,0.1656557407390314,False,8.693785251141037,0.43468926255705187,440153.2654006473,0.5223263316135649,0.7227214758214708,True,True
L20_l20_probe_seed_set_seed22001,20,20.0,l20_probe_seed_set,22001,0.9,0.09999999999999998,4000,0.05,1.0,0.1,0.09013039559891062,OK,2.5106056556617462e-17,0.08193518372216499,0.22316157645331514,0.36787944117144233,True,3.088268986519877,0.15441344932599385,False,0.3,True,3.3314417054950507,0.16657208527475253,False,8.694202525611148,0.4347101262805574,599988.2666245195,0.5222761951663596,0.722686789118467,True,True
L20_l20_probe_seed_set_seed22002,20,20.0,l20_probe_seed_set,22002,0.9,0.09999999999999998,4000,0.05,1.0,0.1,0.09013039559891062,OK,5.584996441015955e-17,0.05831296566113732,0.18951949338031732,0.36787944117144233,True,3.07329303863266,0.15366465193163298,False,0.3,True,3.3080639010302737,0.16540319505151369,False,8.724536809896689,0.43622684049483446,317108.9635690132,0.5186507115604156,0.7201740842049342,True,True
L20_l20_probe_seed_set_seed22003,20,20.0,l20_probe_seed_set,22003,0.9,0.09999999999999998,4000,0.05,1.0,0.1,0.09013039559891062,OK,3.2864878353466853e-17,0.07435445208077539,0.22548320590944104,0.36787944117144233,True,3.16885501231026,0.158442750615513,False,0.3,True,3.4204795443911613,0.17102397721955806,False,8.850300974206077,0.44251504871030384,504950.862470315,0.5040152261085923,0.7099402975663462,True,True
