temperature,delta_t,order_baseline,order_legacy,order_spatial,xi_baseline,xi_legacy,xi_spatial,susceptibility_baseline,susceptibility_legacy,susceptibility_spatial
0.8,0.19999999999999996,0.44588020154155833,0.44568802225559645,0.44466805035564916,0.7979714291019563,0.8060143671021495,0.8223414586186936,7.9009933539023045,7.694804364833301,8.273004159253851
0.8257142857142857,0.17428571428571427,0.4139508220579153,0.4134287738221013,0.4157239550094739,0.8252872932705677,0.8232280968541469,0.813455770155035,8.531614219221945,8.673353759852128,8.364363002641696
0.8514285714285714,0.14857142857142858,0.3806240142053436,0.3818912555471913,0.38389604787770026,0.8268687375682853,0.8347743889220636,0.8258522655639272,9.149806987477906,9.2670839513309,8.822690500020457
0.8771428571428572,0.12285714285714278,0.34394473677228476,0.3454747899088248,0.3486548757703929,0.8454402477317292,0.8169139957423648,0.8461537538718189,9.574739761590205,9.410041004997876,9.265354767394143
0.9028571428571429,0.09714285714285709,0.30953833779665085,0.30822297246011954,0.30693315542796995,0.8500418909637828,0.831965477730875,0.849674658664017,9.88520150468255,10.206814770148739,10.131398562937488
0.9285714285714286,0.0714285714285714,0.26226565274340796,0.26923366700463147,0.26931267181130847,0.835900493029507,0.8660446906681134,0.8693969889732001,10.21691514458183,10.956704609685573,10.501630070811853
0.9542857142857143,0.04571428571428571,0.21640929769423062,0.20959785605637354,0.2138686638406943,0.843413713503571,0.8299748375313114,0.8648365668261904,10.322593149820861,10.330326068864434,11.00868375652852
0.98,0.020000000000000018,0.14256796810216937,0.13873464567174748,0.13688762892802628,0.8555469275837193,0.8465561285151484,0.8772613378616703,11.170213668100008,11.147085377864478,11.297302169423139
